file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
SBTS6 (16),Sheep,7.593958741,1.14209204,1.063855211,20.98058812,7.53321177,21.91699027,11.68416371,10.27124199,6.22692817,10.52202068,-2.321591655,-9.802476886,17.1541169
SBTS6 (17),Sheep,7.637783801,1.132394976,1.056535227,20.9709556,7.539830109,21.9069427,11.6776157,10.25225388,6.210611054,10.56924756,-2.357908146,-9.893678671,17.20933388
SBTS6 (2),Sheep,9.277742799,0.818119342,0.85852755,20.93355164,7.46509422,21.86790895,12.03723899,8.725396129,5.174409806,12.00398569,-3.490193737,-11.57735995,17.2803892
SBTS6 (26),Sheep,8.170503395,0.891307138,1.000671603,21.14920048,7.340963063,22.09279606,12.11860019,9.430423476,5.598480162,11.57332506,-3.173892189,-11.54533957,17.76620201
SBTS6 (27),Sheep,8.585873469,0.872374777,0.934377423,20.96795837,7.477920441,21.90414902,11.90743796,9.377641866,5.562265135,11.68556677,-3.254595533,-11.77388685,17.88027019
SBTS6 (29),Sheep,7.909365707,1.03810181,1.156091531,22.36211129,6.572311672,23.35624716,13.6992118,9.419323101,5.678141559,10.88397369,-2.652760919,-9.799065635,16.56286462
SBTS6 (3),Sheep,9.221052206,0.804960981,0.866545774,20.9635114,7.444794962,21.89914843,12.07461595,8.730567397,5.168203823,12.07492449,-3.546096621,-11.84133716,17.45471685
SBTS6 (30),Sheep,8.71004127,0.981576355,1.065081878,22.575645,6.433455886,23.57842483,14.15672815,8.842710616,5.327508646,11.14635905,-2.859171118,-9.611080705,16.01191256
SBTS6 (31),Sheep,7.945847774,1.025692364,1.152225809,22.38090634,6.554727072,23.37601613,13.76280728,9.282690873,5.595552016,10.91432338,-2.679298079,-9.64963179,16.35100228
SBTS6 (32),Sheep,7.2468659,1.253749897,1.255594879,22.26005692,6.667428714,23.25017087,13.40724681,9.959729031,6.117214978,9.919014724,-1.899319372,-8.216601982,15.71040819
SBTS6 (33),Sheep,6.962011923,1.25316784,1.29345837,22.11381062,6.787455214,23.09700573,13.131765,10.27195834,6.28865493,9.987606202,-1.93699651,-8.869168581,16.45163135
SBTS6 (34),Sheep,6.294500197,1.401739725,1.404583553,21.85013333,6.985737866,22.82398498,12.65336329,10.75630637,6.644845113,9.353997299,-1.447928686,-8.014370559,16.04462437
SBTS6 (35),Sheep,7.210351262,1.180449569,1.255987325,22.20548772,6.684561446,23.19288969,13.35625163,9.87807577,6.025912929,10.22395975,-2.140505669,-8.815685782,16.13710078
SBTS6 (37),Sheep,8.379267365,1.014516876,1.100440006,22.48298817,6.504978776,23.48263926,13.92914084,9.202618661,5.544510532,10.99750499,-2.741629927,-9.84671102,16.44702019
SBTS6 (38),Sheep,7.402652125,0.90045319,1.136952866,21.40193282,7.202021565,22.35589656,12.28726222,10.00749599,5.91397746,11.50565116,-3.127417312,-12.3269002,18.65599846
SBTS6 (4),Sheep,9.109754696,0.697509459,0.886508041,21.06451278,7.381215062,22.00413707,12.21098687,8.723153233,5.092361846,12.59525035,-3.964282179,-13.68436853,18.56327282
SBTS6 (40),Sheep,7.568838501,0.982146772,1.191284536,22.17209733,6.718571005,23.15795026,13.34454687,9.800080862,5.852586913,11.12323993,-2.835394524,-11.12586177,17.75513361
SBTS6 (42),Sheep,6.623516586,1.142468437,1.322939697,21.77107376,7.024393763,22.74064461,12.55902875,10.75820929,6.482685047,10.36856514,-2.248549869,-10.54297554,17.98520794
SBTS6 (43),Sheep,8.197651073,0.994218624,1.117562323,22.39234881,6.585078959,23.38734353,13.74206302,9.445843016,5.676582722,11.1076261,-2.810590623,-10.56259727,17.14498535
SBTS6 (44),Sheep,7.765968435,1.043642991,1.170938564,22.28317992,6.645072932,23.27379101,13.52142846,9.691938735,5.838671506,10.89767805,-2.646443652,-10.2929752,17.12267324
SBTS6 (45),Sheep,7.263170398,0.954631016,1.221129355,21.95910075,6.872377106,22.93599994,12.98551912,10.10256368,6.006178378,11.24430729,-2.921115773,-11.93907357,18.49395387
SBTS6 (47),Sheep,6.860376699,1.03212603,1.274727101,21.76226226,7.047712638,22.73075451,12.58707731,10.64636715,6.352492438,10.89529532,-2.642980318,-11.83685796,18.78653671
SBTS6 (49),Sheep,7.627016586,0.908865845,1.17491862,22.10057044,6.773559076,23.08375119,13.26179544,9.786186657,5.794003531,11.54173986,-3.154054125,-12.36049338,18.54455471
SBTS6 (50),Sheep,8.043776868,0.933222974,1.132845796,22.32545815,6.604729328,23.31792727,13.67663099,9.351898591,5.576477386,11.3850013,-3.037180356,-11.19293266,17.49076683
SBTS6 (52),Sheep,8.65626154,0.920949341,1.066966883,22.51808472,6.475657992,23.51854403,14.0671632,8.896170977,5.319497699,11.45764859,-3.093828292,-10.63892849,16.78531041
SBTS6 (53),Sheep,8.208888272,1.011730767,1.119565699,22.43603407,6.536511376,23.43313508,13.85119675,9.250320336,5.574435095,11.00906409,-2.74287279,-9.911726626,16.53274049
SBTS6 (56),Sheep,8.088060314,1.086897557,1.135497861,22.41588386,6.573751375,23.41203218,13.7462813,9.532261588,5.785823205,10.69790309,-2.486415855,-9.533864942,16.47223982
SBTS6 (58),Sheep,6.77965215,1.24205056,1.317926732,22.01270548,6.84022045,22.99194866,12.95343652,10.42639246,6.37255343,9.980263552,-1.932706913,-8.994569508,16.64393331
SBTS6 (59),Sheep,7.406861465,1.209812386,1.228390762,22.2658224,6.683975317,23.25591736,13.42916999,9.931942863,6.077901314,10.16761008,-2.072709947,-8.775173528,16.15682942
SBTS6 (6),Sheep,8.804545816,0.838646539,0.886042411,20.67002387,7.757155336,21.59320754,11.43720711,9.801089674,5.781261606,11.8761192,-3.384964833,-12.9884137,18.94098354
SBTS6 (60),Sheep,6.853082675,1.241623716,1.305871885,22.03489758,6.839364758,23.01513137,13.00203178,10.36720369,6.337511746,10.0472045,-1.971713716,-9.079280946,16.68006292
SBTS6 (61),Sheep,6.941481891,1.237906316,1.294629122,22.09342233,6.780664565,23.07641473,13.11877251,10.20852966,6.24647046,10.04196262,-1.976626973,-8.780904748,16.33516901
SBTS6 (63),Sheep,6.985525903,1.198404074,1.284199073,22.07899796,6.774709683,23.06115193,13.12381128,10.11735397,6.171936051,10.21293647,-2.107769188,-9.048996187,16.48565642
SBTS6 (65),Sheep,7.458900118,1.083544909,1.084646849,20.98284977,7.529799643,21.91937522,11.64204959,10.44355373,6.279905833,10.65137731,-2.453471001,-10.51783236,17.76198937
SBTS6 (66),Sheep,7.583810481,0.854602648,1.167050294,21.97112621,6.810704241,22.94848966,13.18631216,9.417953095,5.559338703,11.75953725,-3.322642658,-12.29818474,18.23644462
SBTS6 (67),Sheep,7.346124898,0.924938366,1.191987299,21.84192305,6.87948148,22.81406783,12.9906277,9.489404916,5.638866661,11.39198925,-3.046628703,-11.29134213,17.63469398
SBTS6 (69),Sheep,7.46798229,1.07839177,1.214611718,22.2440698,6.639254931,23.23368231,13.47937689,9.623146892,5.807103949,10.64621434,-2.487129963,-9.492098852,16.46166024
SBTS6 (7),Sheep,8.833784462,0.830257164,0.882933165,20.66920282,7.757490052,21.59232332,11.44272095,9.777484851,5.763626315,11.91257713,-3.414231174,-13.07367325,18.97589768
SBTS6 (70),Sheep,7.583665146,0.952252345,1.186460299,22.14828759,6.725362818,23.13367034,13.31269893,9.804887399,5.828892324,11.26245321,-2.949509669,-11.53841257,18.02213395
SBTS6 (72),Sheep,7.128955481,0.86272816,1.216245204,21.68203982,7.101795802,22.64751128,12.5393433,10.47721053,6.14580937,11.70405799,-3.27983183,-13.82887913,19.85759226
SBTS6 (73),Sheep,7.989959522,0.891322661,1.135300953,22.26853271,6.642872657,23.25866653,13.60003294,9.362611897,5.554477713,11.58205086,-3.189663869,-11.81364831,17.90146599
SBTS6 (74),Sheep,7.613081861,1.004920705,1.188450835,22.21841352,6.675076234,23.20652113,13.45256207,9.626150212,5.77351925,11.02733379,-2.760220177,-10.59637645,17.27827632
SBTS6 (76),Sheep,7.064621076,1.132243646,1.268165697,22.07076021,6.771773678,23.05279938,13.14352302,10.00994709,6.070724995,10.44578567,-2.300362893,-9.506145941,16.75489979
SBTS6 (77),Sheep,7.246648684,1.112663259,1.242943484,22.14279373,6.737230397,23.12759167,13.26705024,9.917496602,6.006025162,10.53026313,-2.367086283,-9.635401324,16.79090861
SBTS6 (78),Sheep,7.202183125,1.171901102,1.254318851,22.17372411,6.716491464,23.15994251,13.28968257,9.976499603,6.07904594,10.28594037,-2.173975922,-9.078705429,16.41429257
SBTS6 (79),Sheep,6.750425063,1.188932077,1.316261483,21.94739584,6.882713255,22.92419226,12.88285363,10.37936445,6.308931897,10.15356808,-2.082091085,-9.425944993,16.93658464
SBTS6 (8),Sheep,10.27519975,0.614209395,0.739284396,20.45225987,7.916624138,21.36617696,11.42613331,8.866699403,5.132059337,13.03277824,-4.305029646,-15.48670257,19.6773139
SBTS6 (80),Sheep,6.631793933,1.220941306,1.332585803,21.88247073,6.903436985,22.85684459,12.79281332,10.37947821,6.325523348,10.03485698,-1.990746831,-9.027709216,16.62331854
SBTS6 (82),Sheep,6.96148962,1.065159683,1.265837874,21.87596968,6.897371478,22.84967204,12.86539075,10.10244543,6.071588664,10.72539214,-2.525277635,-10.40851998,17.46236618
SBTS6 (83),Sheep,7.120308171,1.01114871,1.238430002,21.89962986,6.862560344,22.87423963,12.96957778,9.832558171,5.887702426,10.97155677,-2.720052938,-10.65468394,17.4494762
SBTS6 (84),Sheep,7.287603641,0.934596628,1.206054175,21.87466032,6.871731799,22.84866239,12.98731984,9.663215944,5.738278867,11.35327615,-3.021710406,-11.52165191,17.90890749
SBTS6 (85),Sheep,8.153368832,1.123982321,1.131227215,22.47641082,6.508348784,23.4759293,13.88013214,9.326335396,5.686875556,10.53182286,-2.369017708,-8.686768579,15.66291552
SBTS6 (88),Sheep,9.201042517,1.084689618,1.016906202,22.69707132,6.37522816,23.7054324,14.35221665,8.754222587,5.356744247,10.7639185,-2.53512279,-8.368464417,15.02359663
SBTS6 (89),Sheep,8.928866099,0.974405419,1.039766612,22.58969095,6.445047961,23.5933904,14.16268496,8.908734244,5.366434732,11.23479591,-2.906205451,-9.976062683,16.33981499
SBTS6 (91),Sheep,8.531807704,0.861408832,1.068950027,22.33547528,6.691213806,23.32873321,13.65003639,9.599124124,5.66866163,11.81126,-3.353167818,-13.13221445,18.90468297
SBTS6 (93),Sheep,9.797595676,0.895804494,0.957190352,22.74502651,6.351213874,23.75532784,14.54746776,8.349543389,5.015146529,11.66305294,-3.233965477,-10.35966012,16.20156782
SBTS6 (95),Sheep,10.06941655,0.965919033,0.937214931,22.83427713,6.290821368,23.84784423,14.71650566,8.181629134,4.975553575,11.37575194,-2.995189479,-8.970250878,15.07420714
SBTS6 (96),Sheep,10.45315513,0.932586592,0.906538699,22.89900384,6.242782241,23.91595028,14.90091269,7.871050601,4.784474901,11.541936,-3.127005084,-8.882608187,14.76245732
SBTS6 (97),Sheep,10.80397752,0.788003737,0.87678039,22.90317308,6.241137134,23.9200939,14.98160141,7.644772302,4.562284495,12.25287875,-3.690888494,-10.88103356,15.98551159
SBTS6 (98),Sheep,7.761191152,1.0912397,1.179067857,22.36614621,6.561392438,23.36062624,13.70486146,9.401723712,5.705757787,10.61522296,-2.446207864,-8.961482737,15.91660764
SBTS6 (99),Sheep,7.513329394,1.135130643,1.214088192,22.31675649,6.585387499,23.30885608,13.61491882,9.471271409,5.771362835,10.41634675,-2.293802923,-8.494185595,15.59265114
